EPCI_ORIGIN,EPCI_DEST,CSM,SEXE,REGION,REGETUD,METRODOM,ILETUD,flow,count
200006682,247100589,3,2,27,27,M,3,3.00859145339592,1
200006682,247100589,4,1,27,27,M,3,2.55215436084524,1
200006682,247100589,4,2,27,27,M,3,3.546462283190953,2
200006682,247100589,5,1,27,27,M,2,10,2
200006682,247100589,5,1,27,27,M,3,8.153671018526019,3
200006682,247100589,5,2,27,27,M,2,10,2
200006682,247100589,5,2,27,27,M,3,5.48290138440949,2
200006682,247100589,6,1,27,27,M,2,5,1
200006682,247100589,6,1,27,27,M,3,2.62368825461201,1
200006682,247100589,6,2,27,27,M,2,5,1
200006682,247100589,6,2,27,27,M,3,7.84811528498667,2
200006682,247100589,8,1,27,27,M,2,5,1
200006682,247100589,8,2,27,27,M,3,2.99528049889335,1
200006682,247100589,Z,2,27,27,M,3,5.00010463685093,1
200006682,248900334,2,1,27,27,M,3,1.04905215207864,1
200006682,249500109,3,2,27,11,M,4,2.66341606355394,1
200006682,NA,1,1,27,11,M,4,5.00831603774917,1
200006682,NA,2,1,27,11,M,4,5.04823151125402,1
200006682,NA,2,1,27,93,M,4,2.96488563466842,1
200006682,NA,3,2,27,11,M,4,4.85847891236679,1
200006682,NA,4,1,27,11,M,4,2.84325957636076,1
200006682,NA,4,1,27,84,M,4,10.75733621979148,3
200006682,NA,4,2,27,84,M,4,5.36962848092243,2
200006682,NA,6,2,27,84,M,4,2.7657391513906,1
200006716,200000545,5,2,44,44,M,2,4.95161290322581,1
200006716,200000545,6,1,44,44,M,2,5.55805777537327,1
200006716,200000545,6,2,44,44,M,2,15.561127143083532,3
200006716,200000545,7,2,44,44,M,2,10,2
200006716,200000545,8,2,44,44,M,2,4.99272687723792,1
200006716,200006716,5,2,44,44,M,2,5.24889281012292,1
200006716,200037133,2,1,44,11,M,4,4.94858529157687,1
200006716,200037133,5,2,44,11,M,4,4.99272687723792,1
200006716,200037133,6,2,44,11,M,4,5,1
200006716,200054781,3,2,44,11,M,4,5.00752806516169,1
200006716,200054781,6,2,44,11,M,4,5.08,1
200006716,200058782,3,2,44,11,M,4,5,1
200006716,200066835,4,2,44,44,M,3,5,1
200006716,200067213,2,1,44,44,M,3,5,1
200006716,200067213,4,1,44,44,M,3,4.99272687723792,1
200006716,200067213,5,2,44,44,M,3,5.55805777537327,1
200006716,200067684,5,2,44,44,M,3,5,1
200006716,200069250,1,2,44,44,M,2,5.34391534391534,1
200006716,200069250,2,1,44,44,M,2,4.94858529157687,1
200006716,200069250,2,2,44,44,M,2,4.87234042553191,1
200006716,200069250,3,1,44,44,M,2,10.06825745682889,2
200006716,200069250,4,1,44,44,M,2,4.99272687723792,1
200006716,200069250,4,2,44,44,M,2,9.97796943847765,2
200006716,200069250,5,2,44,44,M,2,4.72972972972973,1
200006716,200069250,6,1,44,44,M,2,5.07449988611773,1
200006716,200069250,6,2,44,44,M,2,15.34391534391534,3
200006716,200069250,7,2,44,44,M,2,5,1
200006716,200069482,6,1,44,32,M,4,4.99151103565365,1
200006716,200072130,3,1,44,11,M,4,4.99151103565365,1
200006716,241000488,6,2,44,44,M,2,4.91769547325103,1
200006716,241700640,4,2,44,75,M,4,5,1
200006716,242020071,6,1,44,94,M,4,5,1
200006716,243400017,3,2,44,76,M,4,4.99151103565365,1
200006716,244900015,5,2,44,52,M,4,5.46810315755023,1
200006716,245400676,4,2,44,44,M,3,4.99151103565365,1
200006716,246300701,7,2,44,84,M,4,5.24889281012292,1
200006716,247700057,6,1,44,11,M,4,5,1
200006716,248900334,4,1,44,27,M,4,4.95161290322581,1
200006716,NA,3,1,44,11,M,4,10,2
200006716,NA,3,2,44,11,M,4,20.06825745682889,4
200006716,NA,4,1,44,11,M,4,4.97796943847765,1
200006930,200046977,5,1,76,84,M,4,4.9986635052527,1
200006930,200073419,2,2,76,84,M,4,5.01467211846561,1
200006930,200073419,5,2,76,84,M,4,10.10929244863738,2
200006930,200073419,8,2,76,84,M,4,5.05464622431869,1
200006930,200085728,4,1,76,84,M,4,4.64721377725286,1
200006930,241300417,5,2,76,93,M,4,5.05464622431869,1
200006930,241300417,8,1,76,93,M,4,5.02657692803614,1
200006930,241900133,1,1,76,75,M,4,4.27555134465159,1
200006930,243400017,6,2,76,76,M,3,5,1
200006930,244200770,3,1,76,84,M,4,5,1
200006930,244800405,4,1,76,76,M,2,4.97090509037676,1
200006930,244800405,4,2,76,76,M,2,10.08122315235483,2
200006930,244800405,5,2,76,76,M,2,4.9986635052527,1
200006930,244800405,8,1,76,76,M,2,4.97090509037676,1
200006930,244800405,8,2,76,76,M,2,4.97090509037676,1
200006930,246300701,2,2,76,84,M,4,4.9986635052527,1
200006930,246300701,3,2,76,84,M,4,5,1
200006930,246300701,5,1,76,84,M,4,4.9986635052527,1
200006930,248719312,5,2,76,75,M,4,5,1
200006930,NA,5,2,76,11,M,4,4.97090509037676,1
200006971,200006971,4,2,24,24,M,2,14.79971116475988,3
200006971,200006971,6,2,24,24,M,2,15.31732501616844,3
200006971,200006971,7,2,24,24,M,2,5.04952295965484,1
200006971,200023414,8,2,24,28,M,4,2.50346944066032,1
200006971,200030385,5,2,24,24,M,3,2.50670808159265,1
200006971,200033181,1,1,24,24,M,2,5.11784511784512,1
200006971,200033181,2,1,24,24,M,2,5.09790090071637,1
200006971,200033181,3,1,24,24,M,2,2.55100013407017,1
200006971,200033181,4,1,24,24,M,2,1.06318592245718,1
200006971,200033181,5,2,24,24,M,2,2.58622876101272,1
200006971,200033181,6,1,24,24,M,2,2.2876936546314,1
200006971,200033181,6,2,24,24,M,2,2.55430026360976,1
200006971,200040277,3,1,24,24,M,2,2.55100013407017,1
200006971,200054781,3,1,24,11,M,4,2.90350118147068,1
200006971,200054781,4,2,24,11,M,4,1.00138777626413,1
200006971,200069854,4,1,24,75,M,4,2.50670808159265,1
200006971,200069961,6,2,24,24,M,2,2.2876936546314,1
200006971,200070902,Z,1,24,27,M,4,84.99706939707029,17
200006971,200073344,3,2,24,11,M,4,2.50346944066032,1
200006971,243700754,2,2,24,24,M,3,5.00693888132064,2
200006971,244500468,5,1,24,24,M,3,1.00138777626413,1
200006971,244900015,4,2,24,52,M,4,2.58622876101272,1
200006971,246100663,8,1,24,28,M,4,2.36331989114814,1
200006971,247200132,3,1,24,52,M,4,4.8486022929459,1
200006971,247200132,3,2,24,52,M,4,10.040194304205489,3
200006971,247200132,4,1,24,52,M,4,2.50346944066032,1
200006971,247200132,4,2,24,52,M,4,2.63533071701463,1
200006971,247200132,6,2,24,52,M,4,7.64890103478654,2
200006971,247200686,4,1,24,52,M,4,2.2876936546314,1
200006971,247200686,6,2,24,52,M,4,2.2876936546314,1
200006971,NA,2,2,24,11,M,4,2.65796480614294,1
200006971,NA,3,2,24,11,M,4,5.45450131554085,2
200006971,NA,4,2,24,11,M,4,5.07737256160451,1
200006971,NA,Z,2,24,11,M,4,4.99982761159237,1
200007052,200034825,6,2,24,75,M,4,4.70113737127104,1
200007052,200066744,6,1,24,75,M,4,5,1
200007052,200067189,1,1,24,75,M,4,4.92571841772958,1
200007052,243600327,5,2,24,24,M,2,10.04140786749876,2
200007052,243600327,6,1,24,24,M,2,5,1
200007052,243600350,3,2,24,24,M,2,5.02070393374938,1
200007052,243600350,6,2,24,24,M,2,5.02070393374938,1
200007052,243700754,4,2,24,24,M,3,5.12048192771084,1
200007052,248719312,1,1,24,75,M,4,4.94104995501179,1
200007052,248719312,2,1,24,75,M,4,4.8900010445666,1
200007177,200007177,5,2,24,24,M,2,10.02166962922044,2
200007177,200007177,6,1,24,24,M,2,4.87908822146536,1
200007177,200036135,5,2,24,24,M,2,4.94741220347787,1
200007177,200071363,7,1,24,84,M,4,5.08694387635783,1
200007177,241800507,3,1,24,24,M,2,4.81170779667551,1
200007177,241800507,5,1,24,24,M,2,4.94741220347787,1
200007177,241800507,5,2,24,24,M,2,5,1
200007177,241800507,6,2,24,24,M,2,10.05539121284918,2
200007177,241800507,7,2,24,24,M,2,4.94741220347787,1
200007177,243300316,2,2,24,75,M,4,5,1
200007177,243500139,6,2,24,53,M,4,5,1
200007177,244500468,5,2,24,24,M,3,4.87908822146536,1
200007177,245804406,2,1,24,27,M,4,5.08694387635783,1
200007177,245804406,4,2,24,27,M,4,5,1
200010650,200010650,2,1,27,27,M,2,10.05229923440829,2
200010650,200010650,2,2,27,27,M,2,9.95634631719452,2
200010650,200010650,3,1,27,27,M,2,5.24849708798757,1
200010650,200010650,3,2,27,27,M,2,4.87487487487487,1
200010650,200010650,4,1,27,27,M,2,9.949993503552971,2
200010650,200010650,5,1,27,27,M,2,20.38691434264655,4
200010650,200010650,5,2,27,27,M,2,14.77916511682249,3
200010650,200010650,6,1,27,27,M,2,5.04042923267478,1
200010650,200010650,6,2,27,27,M,2,35.47994735632974,7
200010650,200010650,7,1,27,27,M,2,7.980957919864069,2
200010650,200010650,7,2,27,27,M,2,4.94999350355297,1
200010650,200010650,8,1,27,27,M,2,4.99713536322236,1
200010650,200035459,4,2,27,75,M,4,2.66825080686826,1
200010650,200040715,4,2,27,84,M,4,2.88366749586478,1
200010650,200054781,4,1,27,11,M,4,7.9382531826743605,2
200010650,200065647,8,1,27,27,M,3,5,1
200010650,200069052,2,1,27,27,M,3,0.974161218097458,1
200010650,200069052,4,1,27,27,M,3,2.70499657868204,1
200010650,200069052,5,2,27,27,M,3,7.65651896696573,2
200010650,200069052,8,2,27,27,M,3,2.79995049573852,1
200010650,200069854,3,2,27,75,M,4,2.82476887314187,1
200010650,200070308,6,2,27,27,M,3,4.99713536322236,1
200010650,200070902,3,1,27,27,M,3,5.04729677083155,1
200010650,200071116,2,1,27,27,M,2,2.78625547944855,1
200010650,200071116,2,2,27,27,M,2,4.90190456024553,1
200010650,200071116,3,2,27,27,M,2,5.992794087773031,2
200010650,200071116,4,1,27,27,M,2,5.08349080923864,3
200010650,200071116,5,1,27,27,M,2,3.20699572988072,1
200010650,200071116,5,2,27,27,M,2,8.20699572988072,2
200010650,200071116,6,1,27,27,M,2,4.87487487487487,1
200010650,200071116,6,2,27,27,M,2,3.7720659543466803,2
200010650,200071116,7,2,27,27,M,2,2.84117342670128,1
200010650,200071116,8,1,27,27,M,2,5.8758011590877,2
200010650,200071363,4,1,27,84,M,4,5.12362114872575,1
200010650,200071595,1,2,27,27,M,2,4.48903808887495,1
200010650,200071595,3,1,27,27,M,2,4.98730964467005,1
200010650,200071751,4,1,27,84,M,4,5.63619395534136,2
200010650,200083392,4,1,27,52,M,4,1.03256448685086,1
200010650,242100410,2,2,27,27,M,3,8.39885811382621,3
200010650,242100410,3,1,27,27,M,3,21.30965910080479,6
200010650,242100410,3,2,27,27,M,3,5.82667263164609,2
200010650,242100410,4,1,27,27,M,3,18.17864402130598,5
200010650,242100410,4,2,27,27,M,3,30.02375308679969,9
200010650,242100410,5,1,27,27,M,3,16.034954971789418,5
200010650,242100410,5,2,27,27,M,3,33.6202059130849,8
200010650,242100410,6,1,27,27,M,3,5.16397355354756,1
200010650,242100410,6,2,27,27,M,3,16.14434029899131,5
200010650,242100410,8,1,27,27,M,3,5.486347784538941,2
200010650,242100410,8,2,27,27,M,3,8.2178921770834,3
200010650,242100410,Z,1,27,27,M,3,4.99996664794598,1
200010650,242500338,6,2,27,27,M,3,2.85885848227311,1
200010650,242500361,1,2,27,27,M,3,9.9631098049259,2
200010650,242500361,2,1,27,27,M,3,8.51247684009128,3
200010650,242500361,3,1,27,27,M,3,11.335967571889316,4
200010650,242500361,3,2,27,27,M,3,15.102017036682259,6
200010650,242500361,4,1,27,27,M,3,32.32179679814827,12
200010650,242500361,4,2,27,27,M,3,19.573992276902878,6
200010650,242500361,5,1,27,27,M,3,19.01178905072005,6
200010650,242500361,5,2,27,27,M,3,36.10993946207273,11
200010650,242500361,6,1,27,27,M,3,13.5930250787559,4
200010650,242500361,6,2,27,27,M,3,18.70248038573332,5
200010650,242500361,7,1,27,27,M,3,7.91780765292595,2
200010650,242500361,8,1,27,27,M,3,0.974161218097458,1
200010650,243000643,4,2,27,76,M,4,4.94999350355297,1
200010650,243800604,6,1,27,84,M,4,4.96323529411765,1
200010650,243900412,5,1,27,27,M,2,5.12362114872575,1
200010650,243901089,8,2,27,27,M,2,2.8282187527072,1
200010650,244200770,4,2,27,84,M,4,3.88439355634105,2
200010650,244900015,2,1,27,52,M,4,5.05588120303746,1
200010650,245400676,4,1,27,44,M,4,20.80326212399638,5
200010650,245400676,4,2,27,44,M,4,4.99713536322236,1
200010650,246700488,4,2,27,44,M,4,2.93825318267436,1
200010650,246800726,4,1,27,44,M,4,2.66825080686826,1
200010650,247000011,4,1,27,27,M,3,4.94999350355297,1
200010650,247000011,4,2,27,27,M,3,4.94999350355297,1
200010650,247100589,4,2,27,27,M,3,5.09748183842594,1
200010650,247100589,6,1,27,27,M,3,2.74276178444368,1
200010650,247100589,8,2,27,27,M,3,5.11432083653584,1
200010650,247100647,8,1,27,27,M,3,3.642412024965718,2
200010650,247100647,8,2,27,27,M,3,2.62646665134341,1
200010650,247400724,4,2,27,84,M,4,2.82476887314187,1
200010650,248900334,3,1,27,27,M,3,5.12730740655107,1
200010650,NA,2,2,27,84,M,4,5,1
200010650,NA,3,1,27,11,M,4,5.13196480938416,1
200010650,NA,3,1,27,84,M,4,7.586393601343531,2
200010650,NA,3,2,27,84,M,4,2.8479692996998,1
200010650,NA,4,1,27,11,M,4,5.12362114872575,1
200010650,NA,4,1,27,84,M,4,5,1
200010650,NA,4,2,27,11,M,4,5.09165821986826,1
200010650,NA,4,2,27,84,M,4,2.92377965026933,1
200010650,NA,5,1,27,84,M,4,4.90190456024553,1
200010650,NA,5,2,27,84,M,4,2.74276178444368,1
200010650,NA,6,1,27,11,M,4,2.68554374298659,1
200010650,NA,6,1,27,84,M,4,2.70627021074682,1
200010650,NA,6,2,27,11,M,4,1.14177015675006,1
200010650,NA,6,2,27,84,M,4,5.5335130426863905,2
200010700,200010700,2,1,28,28,M,2,5.09794553272814,1
200010700,200010700,3,1,28,28,M,2,5.056,1
200010700,200010700,3,2,28,28,M,2,10.8714888610989,3
200010700,200010700,4,1,28,28,M,2,14.995746481674189,3
200010700,200010700,4,2,28,28,M,2,14.51728582372199,3
200010700,200010700,5,1,28,28,M,2,10.05052405351866,2
200010700,200010700,5,2,28,28,M,2,11.34180014513337,3
200010700,200010700,6,1,28,28,M,2,15.149561559969,3
200010700,200010700,6,2,28,28,M,2,13.63694838651115,4
200010700,200010700,7,2,28,28,M,2,4.79497907949791,1
200010700,200023414,1,2,28,28,M,2,4.93993561247955,1
200010700,200023414,2,1,28,28,M,2,5.955750460548183,2
200010700,200023414,2,2,28,28,M,2,5,1
200010700,200023414,3,1,28,28,M,2,7.84739967319457,2
200010700,200023414,3,2,28,28,M,2,30.23519129942858,6
200010700,200023414,4,1,28,28,M,2,22.9679971706612,5
200010700,200023414,4,2,28,28,M,2,61.92887923688875,14
200010700,200023414,5,1,28,28,M,2,9.81885012864281,2
200010700,200023414,5,2,28,28,M,2,43.77721593040378,10
200010700,200023414,6,1,28,28,M,2,37.20200875535411,8
200010700,200023414,6,2,28,28,M,2,59.04356449610556,12
200010700,200023414,7,1,28,28,M,2,2.71862405335808,1
200010700,200023414,7,2,28,28,M,2,5.00207490097381,1
200010700,200023414,8,1,28,28,M,2,4.94135338345865,1
200010700,200023414,8,2,28,28,M,2,7.63103707657097,2
200010700,200040947,5,1,28,32,M,4,5.05439309821554,1
200010700,200054781,4,2,28,11,M,4,5.01336898395722,1
200010700,200065597,8,2,28,28,M,3,0.940861044585545,1
200010700,200065787,5,1,28,28,M,3,5.056,1
200010700,200067254,4,1,28,75,M,4,5.15523284927391,1
200010700,200068534,5,1,28,28,M,2,5.07849293563579,1
200010700,200069821,2,2,28,28,M,2,4.93993561247955,1
200010700,200069821,6,1,28,28,M,2,11.7957621760981,3
200010700,200069821,6,2,28,28,M,2,5.30885014316958,2
200010700,200069821,7,2,28,28,M,2,4.93993561247955,1
200010700,200070449,1,1,28,28,M,2,4.94135338345865,1
200010700,200070449,5,1,28,28,M,2,4.76445703042727,1
200010700,200071892,4,1,28,32,M,4,5,1
200010700,200084952,1,1,28,28,M,2,9.72816746447442,2
200010700,200084952,1,2,28,28,M,2,4.21724137931034,1
200010700,200084952,2,1,28,28,M,2,5.752336454421615,2
200010700,200084952,2,2,28,28,M,2,22.82803084844231,5
200010700,200084952,3,1,28,28,M,2,15.75970349606327,4
200010700,200084952,3,2,28,28,M,2,10.119712436162459,2
200010700,200084952,4,1,28,28,M,2,102.71062224702209,23
200010700,200084952,4,2,28,28,M,2,89.92862701655017,23
200010700,200084952,5,1,28,28,M,2,60.39076671594696,15
200010700,200084952,5,2,28,28,M,2,104.85114709328118,26
200010700,200084952,6,1,28,28,M,2,76.34948698737796,18
200010700,200084952,6,2,28,28,M,2,130.332593500005,34
200010700,200084952,7,2,28,28,M,2,2.59153624432681,1
200010700,200084952,8,1,28,28,M,2,5.05439309821554,1
200010700,200084952,8,2,28,28,M,2,5.05439309821554,1
200010700,242700607,5,1,28,28,M,3,4.76445703042727,1
200010700,242900314,4,1,28,53,M,4,5,1
200010700,243300316,2,2,28,75,M,4,2.95216422027427,1
200010700,243500139,5,1,28,53,M,4,2.5730063456342,1
200010700,243700754,3,2,28,24,M,4,4.93993561247955,1
200010700,245900410,2,2,28,32,M,4,5,1
200010700,245900410,3,2,28,32,M,4,2.65442507158479,1
200010700,245900410,4,1,28,32,M,4,5.08237232289951,1
200010700,245900410,6,1,28,32,M,4,5.01847342798891,1
200010700,246100663,8,2,28,28,M,3,2.92123259648579,1
200010700,247600620,1,1,28,28,M,2,9.93993561247955,2
200010700,247600620,1,2,28,28,M,2,4.98596990514665,1
200010700,247600620,4,2,28,28,M,2,4.93993561247955,1
200010700,247600620,5,1,28,28,M,2,15.03652184521211,3
200010700,247600620,5,2,28,28,M,2,10.31046569854782,2
200010700,247600620,6,1,28,28,M,2,10.01847342798891,2
200010700,247600620,6,2,28,28,M,2,12.805736958329192,3
200010700,247600786,2,1,28,28,M,2,4.7888328222896,1
200010700,247700057,5,2,28,11,M,4,5.05439309821554,1
200010700,247800584,3,2,28,11,M,4,4.82104121475054,1
200010700,248000531,3,1,28,32,M,4,4.94135338345865,1
200010700,NA,2,2,28,11,M,4,2.59153624432681,1
200010700,NA,3,1,28,11,M,4,5.05439309821554,1
200010700,NA,3,2,28,84,M,4,4.93993561247955,1
200010700,NA,4,2,28,93,M,4,4.93993561247955,1
200010700,NA,5,2,28,11,M,4,2.95216422027427,1
200010700,NA,7,2,28,11,M,4,3.06936488806939,1
200010700,NA,8,1,28,11,M,4,0.987000460548183,1
200011773,200000172,4,2,84,84,M,2,14.38324217827101,5
200011773,200000172,5,1,84,84,M,2,1.0800895640522,1
200011773,200000172,5,2,84,84,M,2,8.99301303729621,3
200011773,200000172,6,1,84,84,M,2,3.14900469913071,1
200011773,200000172,6,2,84,84,M,2,3.82403665599688,1
200011773,200000172,8,1,84,84,M,2,4.85871566527637,1
200011773,200011773,2,1,84,84,M,2,8.972518325412722,3
200011773,200011773,2,2,84,84,M,2,17.46608909486389,5
200011773,200011773,3,1,84,84,M,2,15.02561875751625,3
200011773,200011773,3,2,84,84,M,2,27.972731269506923,7
200011773,200011773,4,1,84,84,M,2,33.77718596050105,9
200011773,200011773,4,2,84,84,M,2,57.23911729227374,14
200011773,200011773,5,1,84,84,M,2,43.733487784786234,12
200011773,200011773,5,2,84,84,M,2,76.10996618716315,18
200011773,200011773,6,1,84,84,M,2,34.791996134157785,8
200011773,200011773,6,2,84,84,M,2,46.72136085014809,11
200011773,200011773,7,1,84,84,M,2,10.09355296928679,2
200011773,200011773,7,2,84,84,M,2,3.30716805748885,1
200011773,200011773,8,1,84,84,M,2,30.11640724499462,8
200011773,200011773,8,2,84,84,M,2,42.00204884143122,14
200011773,200011773,Z,1,84,84,M,2,5,1
200011773,200023372,4,2,84,84,M,2,7.19381687042926,2
200011773,200030195,4,1,84,93,M,4,6.26756629633436,2
200011773,200030195,4,2,84,93,M,4,3.51189517658165,1
200011773,200030195,5,1,84,93,M,4,3.13378314816718,1
200011773,200030385,3,1,84,24,M,4,2.1558478515146,2
200011773,200033116,2,1,84,84,M,2,1.00051422385266,1
200011773,200033116,3,1,84,84,M,2,8.14868846306756,2
200011773,200033116,5,2,84,84,M,2,1.00051422385266,1
200011773,200034098,6,2,84,84,M,2,0.982285194523742,1
200011773,200034882,2,1,84,84,M,2,5,1
200011773,200034882,3,1,84,84,M,2,4.94877533600603,1
200011773,200034882,5,1,84,84,M,2,3.26895851936246,1
200011773,200034882,6,1,84,84,M,2,3.26895851936246,1
200011773,200035814,3,2,84,28,M,4,5,1
200011773,200035855,6,2,84,76,M,4,1.00051422385266,1
200011773,200039915,3,1,84,93,M,4,1.00051422385266,1
200011773,200040715,2,1,84,84,M,3,4.66408372177713,1
200011773,200040715,2,2,84,84,M,3,3.59690843521463,1
200011773,200040715,3,1,84,84,M,3,11.00051422385266,3
200011773,200040715,3,2,84,84,M,3,6.29800939826142,2
200011773,200040715,4,1,84,84,M,3,10.91738693431366,3
200011773,200040715,4,2,84,84,M,3,4.916872710461,1
200011773,200040715,5,1,84,84,M,3,12.01784158057951,3
200011773,200040715,5,2,84,84,M,3,12.53201209238038,3
200011773,200040715,6,1,84,84,M,3,3.59690843521463,1
200011773,200040715,7,1,84,84,M,3,5,1
200011773,200040715,8,1,84,84,M,3,4.10146262672196,1
200011773,200040715,8,2,84,84,M,3,4.10146262672196,1
200011773,200046977,3,1,84,84,M,3,0.963800541914983,1
200011773,200046977,3,2,84,84,M,3,5.2060890731546,1
200011773,200046977,4,1,84,84,M,3,2.1558478515146,2
200011773,200046977,4,2,84,84,M,3,3.2712008518195,1
200011773,200046977,5,2,84,84,M,3,5.02473716759431,1
200011773,200046977,6,2,84,84,M,3,1.0800895640522,1
200011773,200046977,8,2,84,84,M,3,1.0800895640522,1
200011773,200054781,5,1,84,11,M,4,4.85871566527637,1
200011773,200054781,8,1,84,11,M,4,4.01234238646948,1
200011773,200054807,2,1,84,93,M,4,2.51840545679508,1
200011773,200056232,4,1,84,11,M,4,1.0800895640522,1
200011773,200057958,5,2,84,11,M,4,0.963800541914983,1
200011773,200057958,6,1,84,11,M,4,0.963800541914983,1
200011773,200065597,4,1,84,28,M,4,6.52952762410313,2
200011773,200065647,4,1,84,27,M,4,2.51840545679508,1
200011773,200066793,2,2,84,84,M,2,7.571315233195939,2
200011773,200066793,3,1,84,84,M,2,4.85871566527637,1
200011773,200066793,3,2,84,84,M,2,6.2861786372068,2
200011773,200066793,4,1,84,84,M,2,16.095613044871595,6
200011773,200066793,4,2,84,84,M,2,18.04933839743182,4
200011773,200066793,5,1,84,84,M,2,28.75820492611612,6
200011773,200066793,5,2,84,84,M,2,16.009362946034052,6
200011773,200066793,6,1,84,84,M,2,15.477034158393357,5
200011773,200066793,6,2,84,84,M,2,30.379472897501454,9
200011773,200066793,8,1,84,84,M,2,6.10266109335161,2
200011773,200066793,8,2,84,84,M,2,11.61948472799886,3
200011773,200067213,4,1,84,44,M,4,3.14900469913071,1
200011773,200067213,5,2,84,44,M,4,8.14900469913071,2
200011773,200067254,6,2,84,75,M,4,0.982285194523742,1
200011773,200067429,8,1,84,27,M,4,3.2337717772718997,3
200011773,200067551,2,1,84,84,M,2,3.44331702555617,1
200011773,200067551,3,1,84,84,M,2,18.50103509390687,5
200011773,200067551,3,2,84,84,M,2,4.01234238646948,1
200011773,200067551,4,1,84,84,M,2,2.95116161150017,1
200011773,200067551,4,2,84,84,M,2,2.79828926312189,1
200011773,200067551,5,1,84,84,M,2,5.761963336271507,2
